"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"102" "2011-11-05" 101 72 29 3.68955355424496 0.664392355063905 2.81744290517918 0.419604609588081 NA
"101" "2011-10-29" 71 50 19 3.53989377476422 0.540708150538528 2.66794437538474 0.41810537841553 NA
"100" "2011-10-22" 86 60 25 3.5607943910934 0.563379760672859 2.68209335804456 0.504411296264854 NA
"99" "2011-10-15" 102 70 32 3.62618282975436 0.634419753937377 2.96805860357532 0.550410540170061 NA
"98" "2011-10-08" 58 46 12 3.58287828275749 0.520668534846225 2.77169732099915 0.286406914501171 NA
"97" "2011-10-01" 92 66 25 3.5912200327693 0.619762923837276 2.88677233654858 0.435766533790481 NA
"96" "2011-09-24" 76 56 19 3.64977835067295 0.538279308159784 2.82310205183 0.501683492417641 NA
"95" "2011-09-17" 71 51 18 3.60154473396881 0.553474258386681 2.69230372627906 0.340224713105864 NA
"94" "2011-09-03" 77 52 22 3.55853025998652 0.592065576268694 2.61870868541553 0.517460466934936 NA
"93" "2011-08-27" 81 60 21 3.64309151102019 0.685431546229681 2.87969611158774 0.558426616400367 NA
"92" "2011-08-20" 84 58 23 3.66626075151067 0.616234193936866 2.69237690939131 0.484985478341931 NA
"91" "2011-08-13" 73 52 21 3.56992143000419 0.588370979242032 2.60330073307181 0.432705385999933 NA
"90" "2011-08-06" 72 56 15 3.5265086081696 0.604804375057783 2.89918704833993 0.276766071491688 NA
"89" "2011-07-30" 94 68 25 3.5849120267795 0.618962144865381 2.86615480507016 0.548604989552415 NA
"88" "2011-07-23" 83 61 22 3.53939563957614 0.581042205110587 2.90959254326142 0.536034712620787 NA
"87" "2011-07-16" 89 61 21 3.48825074686636 0.520963066298528 3.04203121815219 0.413960049832591 NA
"86" "2011-07-09" 85 66 16 3.61424487662937 0.506586436544005 3.07901935787102 0.383429462397784 NA
"85" "2011-07-02" 93 59 29 3.68485532961834 0.587157067717442 2.85732213499496 0.56466585158288 NA
"84" "2011-06-25" 65 47 18 3.54627748530837 0.614809801909693 2.79497588535158 0.344744124753107 NA
"83" "2011-06-18" 79 55 22 3.54744412563738 0.554283149048494 2.89159292947258 0.455023078099366 NA
"82" "2011-06-11" 92 70 20 3.68080854394354 0.58310086366786 2.60182754807014 0.48745833288687 NA
"81" "2011-06-04" 78 53 25 3.59237906245837 0.529335825624207 2.8542497272209 0.580706534004586 NA
"80" "2011-05-28" 100 68 30 3.40612534115561 0.586436020279898 2.80695549237077 0.424096125222902 NA
"79" "2011-05-21" 74 53 21 3.29711635063218 0.668553809663412 2.77473748185757 0.455621461047089 NA
"78" "2011-05-14" 85 59 25 3.51883299010588 0.54539458325407 2.86724262245705 0.429255403158296 NA
"77" "2011-05-07" 122 79 40 3.5023380406957 0.593363273733061 2.82451976226273 0.408244174112295 NA
"76" "2011-04-30" 86 60 26 3.56667431319232 0.634155926899008 2.92230367797442 0.700210510504136 NA
"75" "2011-04-23" 87 59 23 3.48047283866521 0.51650295829266 2.83045706471183 0.695663144234653 NA
"74" "2011-04-16" 74 52 21 3.70368259328174 0.642750866798165 2.8071961409456 0.319957948436097 NA
"73" "2011-04-09" 81 59 21 3.57340018111126 0.626426815690735 2.93750866682858 0.410378898288403 NA
"72" "2011-04-02" 61 42 14 3.50260674742447 0.587846677022597 2.87406609236651 0.422477438261172 NA
"71" "2011-03-26" 62 34 16 3.48747979651941 0.677629713972901 2.90033750401267 0.353510273419865 NA
"70" "2011-03-19" 69 51 17 3.68969433693291 0.65983959611233 2.87694886788428 0.30680279910101 NA
"69" "2011-03-12" 70 44 22 3.5475859219922 0.592878620916175 2.95387751185109 0.353309226923199 NA
"68" "2011-03-05" 83 45 27 3.77473081621602 0.487211749319689 3.00953808396247 0.530714084179068 NA
"67" "2011-02-26" 65 33 22 3.64924253187354 0.488231266851499 2.76836117524196 0.428355575812251 NA
"66" "2011-02-19" 60 38 19 3.60385482314527 0.480923759705868 2.85921618710146 0.395795351704525 NA
"65" "2011-02-12" 77 43 32 3.5646730355292 0.594777935082418 2.84015462059048 0.433055200044228 NA
"64" "2011-02-05" 70 46 21 3.55342388212669 0.480551029951186 2.63939288210798 0.383882387035153 NA
"63" "2011-01-29" 80 44 29 3.614475625856 0.598251873496733 2.76849590235217 0.364088991590489 NA
"62" "2011-01-22" 85 51 26 3.5311623578755 0.663395976258741 2.82746617537517 0.504117986928936 NA
"61" "2011-01-15" 78 52 22 3.48743861954137 0.594177387386986 2.65461575530853 0.470795083118998 NA
"60" "2011-01-08" 36 22 12 3.47920034457486 0.583700658207224 2.58090446342671 0.396148515671695 NA
"59" "2010-12-31" 52 33 18 3.40810678764951 0.569220789613752 2.74693601869065 0.522685249084944 NA
